URL,Question Date,Question,Answer Date,Answer,Doctor,Specialization,Location
https://www.miodottore.it/domande-risposte/buonasera-per-sbaglio-ho-preso-oggi-antidepressivo-stamattina-e-stasera-e-grave,,Buonasera per sbaglio ho preso oggi antidepressivo stamattina e stasera e' grave?,,"In generale, non è grave prendere due dosi di antidepressivo nello stesso giorno. Tuttavia, è importante consultare il proprio medico per assicurarsi che non ci siano rischi specifici per il tuo caso.

Alcuni antidepressivi possono avere effetti collaterali se assunti in dosi eccessive. Questi effetti collaterali possono includere:

Nausea
Vomito
Diarrea
Mal di testa
Sonnolenza
Vertigini
Insonnia
Aumento della sudorazione
Aumento della pressione sanguigna
In alcuni casi, l'assunzione di dosi eccessive di antidepressivi può portare a gravi problemi, come convulsioni o coma.

Se hai assunto accidentalmente due dosi di antidepressivo, è importante monitorare te stesso per eventuali effetti collaterali. Se si verificano effetti collaterali gravi, è necessario consultare un medico immediatamente.

Ecco alcuni consigli per ridurre il rischio di effetti collaterali:

Non assumere più antidepressivi di quanto prescritto dal medico.
Se dimentica di assumere una dose, non assumere una dose doppia per compensare.
Se hai domande o dubbi sull'assunzione di antidepressivi, consulta il tuo medico.
Se hai dubbi sull'assunzione di due dosi di antidepressivo, è sempre meglio consultare un medico.

Se hai bisogno di supporto psicologico siamo al tuo fianco.",Giorgiana Figus,"Psicologo, Psicologo clinico, Neuropsicologo",Albano Sant'Alessandro
https://www.miodottore.it/domande-risposte/dopo-una-cura-con-citalopram-e-rivotril-prescritta-da-neurologo-durata-circa-8-mesi-sono-guarito-al,,"Dopo una cura con Citalopram e Rivotril prescritta da neurologo durata circa 8 mesi sono guarito al 100%.....Cominciai molto molto lentamente a scalare i farmaci per circa 4 mesi......Tutto bene perb4.5 mesi .....Poi ricaduta nel mese di febbraio.....HO riiniziato la cura con CITALOPRAM ALLA MATTINA ...LYRICA
..RIVOTRIL LA SERA....
i sintomi attuali sono umore basso...testa confusa e pesante....diverse somatizazzioni ......

Ci SONO DEI GIORNI IN CUI STO BENE ED ALTRI MOLTO BASSI....

COSA NE PENSATE? GRAZIE",,"Buongiorno, è consigliabile affiancare alla terapia farmacologica una psicoterapia, l'approccio combinato risulta essere più efficace. Inoltre le consiglierei di ricontattare il suo psichiatra per valutare eventuali modifiche alla terapia farmacologica.
",Giada Bucchieri,"Psicoterapeuta, Psicologo, Neuropsicologo",Trieste
https://www.miodottore.it/domande-risposte/buongiorno-ho-61-anni-da-poco-ho-perso-il-lavoro-e-mi-sento-inutile-e-credo-di-avere-degli-stati-di,,"Buongiorno
Ho 61 anni da poco ho perso il lavoro e mi sento inutile e credo di avere degli stati di ansia che mi creano un tremolio interno e l'umore e pessimo
Il mio medico di ha prescritto en ma io non ho iniziato la terapia
Cerco di resistere
Cosa mi consiglia?
Grazie",,"Salve, mi dispiace per il lavoro , capisco, ma a che le serve resistere? che ci guadagna? in questo momento delicato per lei è importantissimo che si prenda cura di sè e prevenga un malessere maggiore. Anzi le consiglio di associare alla terapia farmacologica a un supporto psicologico per sostenere il tono dell'umore e ridurre l'ansia. In questo modo favorirà le risorse che le serviranno per riorganizzarsi. Le faccio tanti auguri e resto a disposizione, dott.ssa Silvia Ragni",Silvia Ragni,"Psicologo, Psicoterapeuta, Psicologo clinico",Roma
https://www.miodottore.it/domande-risposte/buonasera-vorrei-sapere-come-fare-con-mio-figlio-che-ha-17-anni-che-ho-notato-ha-disturbi-dell-atten,,"Buonasera vorrei sapere come fare con mio figlio che ha 17 anni che ho notato ha disturbi dell’attenzione, non ticorda le formule …..ecc a chi mi devo rivolgere grazie",,"Gentile utente,
le consiglio di rivolgersi ad un collega che si occupi sia di neuropsicologia che di psicologia clinica. In questo modo, con un'accurata raccolta anamnestica, sarà innanzitutto possibile comprendere se la tematica vada trattata più da un punto di vista cognitivo o psicologico.",Giovanna Cappelletti,"Psicologo, Psicoterapeuta, Neuropsicologo",Verona
https://www.miodottore.it/domande-risposte/salve-sto-prendendo-mutabon-mite-da-circa-3anni-e-mangiando-sempre-uguale-mi-sono-ingrassata-10-k-so,,Salve sto prendendo mutabon mite da circa 3anni e mangiando sempre uguale mi sono ingrassata 10 k sono stata da 4nutrizionizi ma nulla mi hanno detto che è il Mutabon il neurologo me la cambiato con Effekor ma stavo male e ho ripreso Mutabon non ne posso più continuo a ingrassare non so più come fare!!!,,"Salve,
il farmaco da lei indicato contiene l'amitriptillina che tra gli antidepressivi è uno di quelli che ha più effetti collaterali per quanto riguarda il peso corporeo.
Ne parli col suo medico e tentate altre vie, il farmaco serve a poco se il peso per lei diventa motivo di depressione ed isolamento sociale.
",Giulia Zucchini,"Psicologo, Neuropsicologo, Psicoterapeuta",Trieste
https://www.miodottore.it/domande-risposte/ho-una-cefalea-muscolo-tensiva-che-dura-da-diversi-anni-adesso-si-presenta-tutti-i-giorni-facendomi,,"Ho una cefalea muscolo tensiva che dura da diversi anni.Adesso si presenta tutti i giorni facendomi irrigidire tutto il collo le braccia e la testa andando via a scatti. Mi hanno prescritto 10 gocce di laroxyl alla sera.
Sono davvero in difficoltà a fare qualsiasi azione quotidiana......immaginate il lavoro...In quanto tempo dovrebbe dare risultati il Laroxyl Gocce? Grazie se mi risponderete. Un cordialissimo saluto",,"Gentile utente

L'Amitriptlina (Laroxyl) è il farmaco principale che viene utilizzato nella terapia della cefalea tensiva, i risultati cominciano a vedersi dopo qualche settimana dall'inizio del trattamento. Le consiglio anche una valutazione fisiatrica in merito al fatto che lamenta irrigidimento del collo e un veriosimile disturbo posturale.

Un cordiale saluto

Spero di esserLe stato utile",Rosario Vecchio,Neurologo,Augusta
https://www.miodottore.it/domande-risposte/buonasera-da-qualche-mese-sto-attraversando-un-periodo-di-forte-ansia-e-lieve-depressione-sono-in-te,,"Buonasera,da qualche mese sto attraversando un periodo di forte ansia e lieve depressione.Sono in terapia psicologica ma non mi sono mai affacciato al mondo degli psicofarmaci per paura.
Ora su consiglio della mia terapista sono andato dal mio medico di base per un aiuto farmacologico e mi ha prescritto la venlafaxina da 0.35 per 10 Giorni e dopo questi dieci giorni di aumentarla a 0.70.
La mia domanda è questa: io ho sofferto in passato (2012 ormai più di dieci anni fa) di due episodi di crisi epilettiche,da allora sono in cura con il keppra 500 (mezza compressa la mattina e mezza la sera) e da allora fortunatamente non ho avuto più crisi.Secondo voi la venlafaxina può essere pericolosa per l'epilessia? Perché il mio medico di base mi dice che posso stare tranquillo ma da quello che leggo su internet è invece sconsigliata per chi ha sofferto come me di questa patologia.
Vi ringrazio per il vostro aiuto sono veramente in difficoltà non so cosa fare.",,"Salve
Alla posologia di 75 mg/die di Venlafaxina può stare tranquilla
Il rischio epilettogeno è basso
Le consiglio tuttavia di ripetere il tracciato EEgrafico ed effettuare una rivalutazione clinica a breve
",Antonio Salzano,"Psichiatra, Psicoterapeuta, Neurologo",Napoli
https://www.miodottore.it/domande-risposte/21-anni-di-antidepressivo-credevo-di-aver-trovato-il-mio-centro-per-quanto-non-ordinario-almeno-n,,"21 anni di antidepressivo...credevo di aver trovato il mio centro, per quanto non ordinario almeno nella relazionalità, ma con un cuore di forza che mi permetteva di combattere (ho creato un mondo di forza tramite pugilato, arti marziali, avventura in contrappeso al vuoto angosciante della depressione) ma oggi che il fisico sulla soglia dei cinquanta cambia i genitori anziani stanno crollando...mi ritrovo pericolosamente senza forza, impaurito. Mi sono pure sposato...ma sto rendendo infelice anche mia moglie e noto quasi un odio per me stesso. Perché non riesco a vivere ..le cose piacevoli come il sesso o altre gioie sembro quasi scansarle...che avessi ragione quando pensavo che non si può amare chi soffre nella.mente? Fossi un alcolista o un malato fisico forse sarebbe più facile spiegare la propria condizione, si vedrebbe almeno....nella mente tutto è celato e sembra sempre che siamo ""noi"", in fondo a voler soffrire...la mente depressa vuole morire. Questo ho imparato su tanti anni di lotta con mr Hyde... grazie e cari saluti",,"Gentile utente, le esperienze da lei vissute lasciano trasparire importante sofferenza; questo mezzo è limitante nel rispondere in questi casi ma posso fornirle alcune considerazioni:

- Antidepressivi e cambiamenti fisici: È normale che il corpo subisca cambiamenti con l’avanzare dell’età. Tuttavia, questi cambiamenti non dovrebbero necessariamente influenzare la sua forza interiore. Continui a prendersi cura di se stesso, sia fisicamente che emotivamente.

- Le relazioni possono essere un sostegno prezioso, ma anche una fonte di stress. È importante comunicare apertamente con sua moglie e cercare di affrontare insieme le sfide.

- La depressione può offuscare la capacità di provare piacere. Dovrebbe considerare la possibilità di parlare con uno psichiatra e con uno psicoterapeuta per esplorare queste sensazioni e trovare strategie per recuperare la gioia nella vita quotidiana.


- ""La mente depressa vuole morire"": questo pensiero è comune tra le persone che lottano con la depressione. Tuttavia, è importante ricordare che la depressione altera la percezione della realtà. Cerchi aiuto professionale per affrontare questi pensieri e modi per vivere una vita più appagante. In particolare in merito a questo genere di pensieri, non esiti a rivolgersi a specialisti della salute mentale o ai servizi di emergenza-urgenza.",Simone Fossella,"Psichiatra, Psicoterapeuta",Roma
https://www.miodottore.it/domande-risposte/gentile-dottore-mio-figlio-soffre-di-una-forte-ansia-che-lo-porta-a-compiere-gesti-stranissimi-del,,"Gentile dottore,
mio figlio soffre di una forte ansia che lo porta a compiere gesti stranissimi del tipo: dopo la doccia fatica a vestirsi indossando gli slip e togliendoli più volte, inoltre quando si corica sembra avere difficoltà a salire nel suo letto. Il problema che se il rituale non è svolto come lui desidera diventa anche cattivo.
Tenga presente che sono sintomi che lui ha solo in casa, al di fuori si comporta come una persona normale. Che ne pensate?
Grazie mille
Cordiali saluti",,"Buongiorno gentile utente, per darle una risposta esaustiva avrei bisogno di ulteriori informazioni per poter inquadrare al meglio la situazione di suo figlio.
Sicuramente ha bisogno di essere aiutato per capire cosa c'è dietro a questi comportamenti ""bizzarri"".
Rivolgersi ad uno psicoterapeuta protrebbe essere di aiuto anche a voi familiari per capire che percorso intraprendere per aiutare suo figlio.
Rimango a disposizione per una consulenza online,
",Veronica Tosi,"Psicoterapeuta, Psicologo",Siena
https://www.miodottore.it/domande-risposte/buongiorno-e-da-un-po-di-tempo-che-ho-ormai-raggiunto-la-consapevolezza-di-stare-attraversando-l,,"Buongiorno,
è da un po' di tempo che ho ormai raggiunto la consapevolezza di stare attraversando la depressione.
Mi sto chiedendo come ne uscirò, se non posso permettermi al momento un aiuto di un professionista, come facevo una volta.
Mi sono addirittura informata su quali integratori per il benessere psicologico potrei assumere.
In ogni caso, ho bisogno di parlare con qualcuno. Vi spiego un po' la mia storia: sono una ragazza di 25 anni, ho da poco iniziato un nuovo lavoro che non m soddisfa affatto ma mi appaga dal punto di vista finanziario e contrattuale (venivo da una pessima esperienza con contratto a prestazione occasionale dopo aver perso il lavoro ancor prima causa COVID per cui sono stati due anni davvero difficili, ho sperperato ogni mio risparmio per non parlare dell'insoddisfazione) ad oggi lavoro a tempo indeterminato e di questo sono felice, non sono felice del tipo di lavoro così scarso e con troppo tempo libero che mi annienta ancora di più, sono annoiata da morire e per questo sono qui tutto il giorno a farmi domande su domande.
Sto tenendo duro per vedere se il lavoro partirà ma se non dovesse partire a fine estate ho intenzione di prendere ancora una volta un'altra strada.
Sono fidanzata da 10 mesi circa, il mio ragazzo è buono, non posso criticargli nulla, ha in parte curato le mie ferite... anche se devo ancora lavorarci sopra e so che è un processo lungo. Parlo della sfiducia che ho nelle persone, sono diventata negli anni totalmente indifferente e fredda, apatica nei confronti degli uomini, cercavo solo divertimento fino a quando non è arrivato lui. Purtroppo litighiamo molto spesso a causa della mia profonda gelosia.
L'ho sempre ritrovata in qualsiasi rapporto quindi sono consapevole che avrei questo sentimento con qualsiasi uomo, lui non mi da alcun motivo di esserlo ma io profondamente infelice vedo del marcio ovunque. Ho bisogno di continue conferme in lui e in noi. Metto continuamente in dubbio la nostra relazione, in generale mi sento bene vicino a lui ma ultimamente un po' distante, quasi che non provassi nulla se non sentimenti negativi di rabbia quando le cose non vanno come dico io, di gelosia quando con il suo modo di fare socievole con le altre donne mi trasmette tantissima insicurezza, di risentimento e nostalgia per il mio lungo passato da single (6 anni).
Ad oggi vorrei chiedere aiuto per la mia forte insicurezza che trasmetto nella relazione e cosa più importante per questi pensieri negativi che mi annebbiano la testa ogni giorno.
Premetto che sono un tipetto un po' chiuso, non mi apro molto e non subito, con lui a volte riesco a volte no ho alti e bassi, nell'ultimo periodo non lo sto facendo perché ho la sensazione che pensi che io sia pesante, qualche volta me lo ha fatto notare... sia nelle mie scenate di gelosia, sia nelle mie lamentele, ma non so che fare. Mi sembra di gridare aiuto e lui non capisce. Cosa posso fare? Vi chiedo un consiglio.",,"Salve, la gelosia nasce anche e soprattutto dall'insicurezza. Le consiglio quindi di intraprendere un percorso psicologico per elaborare il disagio che descrive.
Buona giornata.
",Valeriano Fiori,"Psicologo, Psicologo clinico, Psicoterapeuta",Roma
https://www.miodottore.it/domande-risposte/buonasera-ho-un-figlio-di-21-anni-e-purtroppo-da-qualche-tempo-mi-ha-propio-detto-che-se-anche-ha-t,,"Buonasera. Ho un figlio di 21 anni e purtroppo da qualche tempo mi ha propio detto che se anche ha tutto amicizie lavoro che gli piace e non ha problemi economici si gestisce in autonomia non gli dà soddisfazione niente . Le ragazze mi ha detto che non c'entrano niente lui esce a dirmi queste frasi solo a me dopo però quando voglio indagare non ne vuole più parlare.. anche qui a casa mangia 2 parole poi si isola ha una sorellina nata da una altra relazione ma inesistente per luì... e già questo mi fa soffrire molto.. quando gli parlo lui dice sono fatto così lo sai...da uno psicologo non c'è verso che voglia andare .. e sempre stato un ragazzo sulle sue.. tipo feste compleanni natale lui non gli e mai piaciuto se c'era troppa gente e tuttora e così non viene..

solo in famiglia poi amicizie e sempre in giro fine settimana e da quel poco che racconta si diverte .. ma gli passa subito la felicità.. ho paura ovviamente che bho combini qualcosa.. forse dovrei andare io da come ho letto dai commenti da uno psicoterapeuta per poi riuscire ad aiutare lui..",,"Buongiorno signora,
sento veramente quanto questo momento la faccia stare male e in sofferenza. Se vuole possiamo fissarci un appuntamento per approfondire l'argomento così delicato, che meriterebbe un pò di privacy a mio avviso.
Trova le mie disponibilità nella mia agenda.
",Grazia Chianetta,"Psicologo, Psicologo clinico",Mesero
https://www.miodottore.it/domande-risposte/salve-soffro-di-disturbo-d-ansia-da-circa-un-anno-con-sintomi-vari-tra-cui-disagi-intestinali-ho-fa,,"Salve,soffro di disturbo d'ansia da circa un anno con sintomi vari tra cui disagi intestinali. Ho fatto controlli specifici,ma non si è trovata una soluzione Lo psichiatra mi ha curata per 4/5mesi con trittico ma non avendo avuto dei miglioramenti ho cambiato medico. Ora da un mese e mezzo sto prendendo sertralina prima mezza compressa e dopo una settimana ,una intera.inoltre gocce di Xanax la mattina e la sera. Dormo abbastanza bene ma durante il giorno accuso debolezza e almeno una o più volte al giorno improvvisa sudorazione e paura magari di fronte ad un impegno non abituale. Inoltre ho costante inappetenza sebbene non
sia dimagrita Sono seguita da una psicologa da un mesetto. Ho bella età di 77anni e ho sofferto anche in passato di disturbi simili. Che ne pensate? Grazie per la risposta che spero di ricevere",,"Buongiorno,
come lei giustamente fa notare, il fatto che lei abbia già una storia pregressa è abbastanza rilevante, nel senso che è noto che in fasi diverse delle vita lo stesso disturbo possa avere intensità e sintomi differenti. Nel suo caso si può pensare che i suoi disturbi siano inquadrabili come somatizzazioni ansiose, che alla sua età anagrafica sono molto frequenti e tendenzialmente ben trattabili. Spesso ci vuole una discreta pazienza nell'aggiustare la terapia farmacologica, e cambiare diverse molecole (come il trittico nel suo caso) è spesso necessario per ottenere alla fine uno schema efficace. L'aumento della sudorazione e l'inappetenza potrebbero in teoria essere connessi con la terapia con sertralina, ma sono sintomi che di solito tendono a risolversi spontaneamente nei primi mesi di terapia (una volta che il corpo si è adattato al farmaco, diciamo).
Laddove questi disturbi dovessero persistere o diventare eccessivamente fastidiosi, ne parli con il suo psichiatra per discutere un aggiustamento della terapia.
",Guido Nosari,"Psichiatra, Psicoterapeuta",Milano
https://www.miodottore.it/domande-risposte/buongiorno-sono-due-settimane-che-prendo-zoloft,,"Buongiorno, sono due settimane che prendo zoloft insieme a xanax, c'è un miglioramento però sono convinto che se non risolvo il mio problema al lavoro non guarirò mai.",,"Gentile utente,
Zoloft e Xanax sono un ottimo presidio per il trattamento di sintomatologia depressiva e ansiosa. Lo Zoloft, in particolare, ha bisogno di tempistiche alquanto definite per permettere di percepirne gli effetti. Ad ogni modo, fa riferimento ad un problema in ambito lavorativo. E' importante che venga discusso in sede di visita e che si trovino modalità funzionali a gestirlo. Si affidi e si confronti con il suo referente e vedrà che troverete le soluzioni più opportune per lei.",Simone Fossella,"Psichiatra, Psicoterapeuta",Roma
https://www.miodottore.it/domande-risposte/ho-preso-en-per-un-periodo-di-oltre-tre-mesi-per-insonnia-insieme-alla-melatonina-poi,,"Ho preso en per un periodo di oltre tre mesi per insonnia insieme alla melatonina , poi le ho scalate gradualmente fino ad interromperle. Ora era più di un mese che non le prendevo più ,ma ieri non riuscivo a dormire e ne ho riprese.Volevo sapere se questo è un effetto della dipendenza oppure no.",,"Buonasera, dal momento che ha smesso di assumere En per più di un mese e le ha riassunte solo una volta per difficoltà del sonno, ad oggi non sembra essersi instaurato un quadro di dipendenza da benzodiazepine. Ciò non esclude, però, che possa capitare in futuro. In generale, esistono diversi farmaci per l'insonnia che possono essere efficaci senza incorrere nel rischio di dipendenza o tolleranza. Le consiglio di eseguire una valutazione psichiatrica per impostare una terapia farmacologica più adeguata. ",Sara Ricciardulli,"Psichiatra, Psicoterapeuta",San Giuliano Terme
https://www.miodottore.it/domande-risposte/buongiorno-sono-una-donna-di39-anni-e-a-seguito-di-un-periodo-lavorativo-molto-duro-mi-e-stata-presc,,"Buongiorno,sono una donna di39 anni e a seguito di un periodo lavorativo molto duro mi è stata prescritta una terapia di sostegno con di sertralina. Come effetti collaterali mi sono stati elencato solo disturbi gastrointestinali nei primi 15giorni.leggendo sui vari siti però ho trovato problemi nella sfera sessuale di cui non sono stata informata.
Sono transitori anche questi?anche un dosaggio così basso può scatenarli?di cosa si tratta?calo del desiderio? perché non sono stata informata di una problematica che va a toccare una sfera così delicata?",,"Salve, come e' stata informata dal collega che le ha prescritto la terapia, la sertralina può dare diversi effetti gastrointestinali nei primi giorni di utilizzo. Nonostante questi sintomi siano piuttosto comuni, solitamente migliorano fino a scomparire nel giro di qualche giorno.
Allo stesso tempo, alcuni altri effetti collaterali possono presentarsi durante terapia con farmaci serotoninergici anche dopo i primi giorni di terapia e alcuni di questi coinvolgono la sfera sessuale. In particolare, la sertralina e' stata associata a riduzione della libido e difficolta' nell'orgasmo in entrambi i sessi, ma questi effetti variano molto in base al dosaggio e alla durata della terapia, e sono associati a grande variabilita' interindividuale.

Capisco la sua preoccupazione e mi dispiace molto che sia venuta a conoscenza di questi rischi solo online, ma la invito a porre le stesse domande al medico che le ha prescritto la terapia farmacologica e a renderlo partecipe delle sue preoccupazioni: è molto importante che sia il suo medico, alla luce della sua storia clinica, a poter valutare eventuali effetti collaterali della terapia e a suggerirle il metodo migliore per gestire questi effetti, laddove si presentassero. Infatti, sono disponibili alcune strategie terapetiche per ridurre gli effetti sulla sfera sessuale, laddove si presentassero: un motivo in piu' per parlarne con il suo medico! E' inoltre di fondamentale importanza che eventuali modifiche alla terapia farmacologica vengano decise insieme al medico di fiducia e che la presenza di eventuali effetti avversi non la inducano a modificare la terapia autonomamente.

Nel frattempo, una corretta alimentazione (equilbrata e bilanciata sul suo fabbisogno), insieme ad una costante (anche se lieve) attività fisica sono sempre utili da affiancare ad una terapia farmacologica e aiutano nella gestione degli effetti avversi.

Spero le sia utile. Non si perda d'animo!
CM",Chiara Montemitro,"Psichiatra, Psicoterapeuta",Francavilla al Mare
